,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133
0,,0.6717030342301371,0.48210739093233707,0.3640187642207066,0.6486987391057584,0.7159761459835849,0.8413034500952338,0.664423810825211,0.6373108070516618,0.5948096198262427,0.5333231450083956,0.5891056513807699,0.6072955119155569,0.7320833869792873,0.6721231887966777,0.4332165165442401,0.6141690566102859,0.5134134769394646,0.41125062198431894,0.25339875086388747,0.2599022228513861,0.16834898432188944,0.5400098808931897,0.6331312464339168,0.3644726122203866,0.4025716863114407,0.4947234816199251,0.3022180036279328,0.2376526994449301,0.5807561209175429,0.6765107246689351,0.4851851346415777,0.6957140178267118,0.586202767648732,0.3346644191395017,0.4696156371602606,0.664546567742329,0.04245011070053243,0.4673959224631248,0.5663792615005396,0.5951548831214053,0.40917270866169586,0.30282117224886296,0.37204394350387165,0.16058180650085493,0.4283376768805952,0.5440857149373459,0.3914033853054627,0.2923273208988374,0.5157860131729206,0.4950990152940334,0.5708015579499306,0.5110749624741832,0.41456164930257194,0.562007734040186,0.6028779560745308,0.3429496814140653,0.3121015095989671,0.46331475783372483,0.4760547699356735,0.3501088192062832,0.060272722253894746,0.5299224832433216,0.24660867547605075,0.4492332944046552,0.5360019588408385,0.42434670603510305,0.6781690094806719,0.6658716344464315,0.6513615810686005,0.40017262077637333,0.44267889544095995,0.5057950047347813,0.3347015615867399,0.5558091100514467,0.22793679809977827,0.12857353337706082,0.2748995756644062,0.569219437867772,0.6234147744780777,0.7692240415209209,0.3358073618265587,0.2538302321617649,-0.01377126032839575,0.19005016691399146,0.409012837734892,0.34608926273114227,,0.2392729607892376,0.2308969289330507,0.5295693636766263,0.4276303159808566,0.5921390519055227,0.17265722037667294,0.6189909730482968,0.40535051848098397,0.5758911615087566,0.26630692267721684,0.29415439069715826,0.30819707819063147,0.2841712709030461,0.5861369649127325,0.2799996880387599,0.07756827931054171,0.4528508518179646,0.4877383226491138,0.5222741939501429,0.4938479220777804,0.2831389340371688,0.4422204908846743,0.5844528838116615,0.5054119863669474,0.303719056034585,0.3506663353719453,0.4079778128847485,0.2786212550144318,0.33664363720968216,0.4391421440006509,0.1645418735888832,0.519256439935063,0.5406685277096404,0.4668549139620121,0.4987827881331842,0.3408625570335909,0.6613966432415346,0.5819333350817283,0.7599154891960179,0.298423122116758,0.7165870160238523,0.5764796209936355,0.31615887049153896,0.38938224588627324,0.15762715312738607,0.23982659472650777
1,0.6717030342301371,,0.5378512577199585,0.548344368368352,0.6681245926630552,0.723048855339938,0.7929733047378736,0.6196351230352279,0.7400050992484748,0.6261851473242486,,0.5773435966005566,0.609679571166702,0.6580353740932081,0.4986303951114164,0.4028946693376601,0.32750962212652557,0.725257397270022,0.5029163651197418,0.205825308852478,0.3660073266064654,0.35890264819628737,0.40531939650990323,0.39771707823832336,0.24631543686070506,0.5619103998788196,0.5488303204930369,0.4030961930535008,0.31696860212062616,0.6107518084651892,0.5193377449668249,0.430149965880228,0.32873022732220347,0.5915622717956502,0.44214406110744536,0.44495964012512146,0.44786248116996236,0.13651238493529594,0.37168279512701896,0.6574181156509885,0.6655769682990984,0.5405871171578444,0.41973337012161305,0.18284311787299884,0.2414184388893622,0.30382113821375073,0.6225430174778629,0.4046241455616737,0.07236685495871355,0.5740075286099847,0.3169412917122974,0.7321174752723258,0.2991653297321744,0.25841568791235603,0.21794863076453228,0.49397070554242234,0.05796016666390293,0.1633914059107601,0.35316460374077235,0.28202988778660043,0.43141802100787624,0.5733772358341446,0.2694248672454697,0.17663596486266447,0.7294764485955848,0.40072972618799896,0.45424860999257444,0.6542107547378182,0.33618816822894715,0.6328219940919327,0.6034812361387952,0.6038010658040293,0.4513291763858237,0.5298521377067845,0.6609936618150224,0.2502759145420029,0.31191473955401167,0.04987251625912659,0.38029482962430594,0.5365299819977378,0.47700832525516945,-0.0057015451922681525,0.23907634247276605,-0.19884919950733682,-0.08033974042873089,0.3510443953861834,0.23457920833686408,0.4154872123751797,0.003501644408839013,0.2890785616052885,0.6045712890365054,0.3926850833887743,0.5320852566916152,0.3311870788935395,0.5666278636977371,0.4500529212096947,0.6565014887616212,0.03279293984243131,0.5019757615527651,0.6125327292232595,0.4016673628439664,0.37331058297703285,0.5732703672388061,0.08267471659907559,0.4799394415076115,0.33580933917120825,0.19923117431651272,0.3312550996960854,-0.10363883214565225,0.42101517664525284,0.8027438479545378,0.38151480450188685,0.4703171503578933,0.03877712937615003,0.35245750158097794,0.4255717829152736,0.5244517908079442,0.24854616560398157,0.303686696706281,0.7981019244072532,0.7095737585131444,0.48283531254069023,0.4800129841694657,0.3736421944998878,0.6156409403791954,0.6207507637544082,0.7146518542111182,0.36561627470838337,0.512120984651308,0.5134501113228418,0.39465107106815955,0.4706167974415532,0.41717597965016723,0.3149009274502558
2,0.48210739093233707,0.5378512577199585,,0.5440956143731591,0.5112646598304634,0.5568316205692357,0.5101600103137945,0.5630514545053371,0.5007431940884565,0.4623711488150369,0.5373810239244483,0.5186338225896846,0.5282848839503823,0.5394689742722644,0.27147379091246066,0.4070359728854149,0.3719620161086887,0.47043911927567755,0.1671592616114254,0.3204214799222956,0.22210321905644123,0.315968311372083,0.3517084621037969,0.3444791624194759,0.21407598432917305,0.5056969822064692,0.36488434906596334,0.36751855125510585,0.21026522726853458,0.47170886020952274,0.3972635996158964,0.3588522128473887,0.2663525845183386,0.2948935227291901,0.13057942903485692,0.4794741040895006,0.2964489450654109,0.07374695877597702,0.5632438006373155,0.4449045369199638,0.48995006032947164,0.4580989988722154,0.3503390542765576,0.2724570305887207,0.139453516299223,0.43496801762485227,0.2765685150617074,0.4044559925498331,0.289363716675005,0.39327900645849406,0.3893965182982492,0.39747902782794636,0.30370750198237517,0.2148424733892656,0.18159689655745356,0.3386599182348818,0.30927900660491847,0.365838717988929,0.45615508808584926,0.044741083287896596,0.10769629729769492,-0.006049141123828957,0.43801895030853133,0.05284675913560171,0.36996993932164673,0.27542696699366714,0.2627119910318244,0.35063879250236313,0.5867114350404397,0.3217061921431073,0.4537094103893055,0.5789853340107617,0.38967807307243085,0.3406516817946462,0.12999984156891664,0.3278167047053338,0.21655012803444318,0.1175990851123168,0.37992806865440765,0.34590149536880166,0.4479629543968964,0.18274633740768842,0.07265352641800846,-0.0637823234601492,0.11720292411857833,0.3065188525437984,0.11767265757285729,0.24049126331846468,0.04817973344679494,0.2751837974543219,0.493898011113441,0.3815943199308025,0.2730555393579468,-0.04377526224831238,0.31269673860889013,0.11643668869557512,0.3844224495428277,0.2884112356385145,0.38545138790443884,0.33101979565755485,0.285058161995062,0.14706596395714924,0.14787389777008073,0.08134461519374352,0.17289280754221448,0.36062966734134666,0.24194921953109552,0.2862640323577443,0.03063418215745433,0.20628629247100191,0.2526875824015226,0.24620052526241662,0.2793407702328586,0.3028970354960663,0.24813424534663342,0.21532396740018236,0.2933915742012605,0.21373728040994708,0.0753172002896391,0.11353334755822696,0.6010845055599379,0.4161858661713303,0.1593852047326893,0.3969187582813959,0.4676141092716833,0.339294881459035,0.4295741456815073,0.06023686093760882,0.37952421495760097,0.35050003170283284,0.3966325018825037,0.2473742523043109,0.21511257760632518,0.19646310714429324
3,0.3640187642207066,0.548344368368352,0.5440956143731591,,0.5701562141135239,0.4343455554433392,0.46883770733174207,0.516184997367146,0.49039636817821486,0.3866771780402373,,0.46525319914776525,0.5674368141970496,0.6825402544057384,0.07546963144294853,0.2770562917437682,0.05666087878300309,0.569260120338308,0.18747384754834992,-0.06021313025735386,0.30595903323874024,0.2957190346663733,0.4560017289921406,0.2973723712542592,0.2741153515123903,0.5896334016404617,0.503288151973471,0.4123989199000147,0.3764518129138236,0.5868966933593376,0.45257085993560936,0.4441828812886131,0.12198993843940481,0.32929362250070116,0.17461584866881177,0.43422054998985615,0.45656921693119484,0.26248153344327774,0.6248850624437442,0.6881978150820849,0.0247655278698528,0.5774288570792736,0.21821985459673526,0.14272546348404266,-0.06729634002375569,0.36472966199461715,0.24120907566147629,0.07961348141364914,0.5788666803886388,0.4263180539722426,0.21175074822571813,0.518958889455993,0.3520176779579495,0.173754164388911,-0.07018624063482297,0.41526684892901294,-0.161050601545317,0.39551410656740166,0.459255132944274,0.49294082221416463,0.33653468731293873,0.5149259490592281,0.0653288935594229,0.009758381169319538,0.2828366711719322,0.46388318259834066,0.3662366146938136,0.3567020304928238,0.25051391954833935,0.29649083639135254,0.5982124051284456,0.6398582721426409,0.33132138880964723,0.41223245776079454,0.3500799330956081,0.3191724433103786,0.4921067519624726,0.25667272421449394,0.39874879261568896,0.2038860641417468,0.5009560803782449,0.14034172662176772,0.1778268098993911,0.17118835100062377,0.2368253274314346,0.1514180578156512,0.09136842725233271,0.308742943565362,-0.10129125293277401,0.24295704644256774,0.41110277629597475,0.14789724008298136,0.4276442287144631,-0.2105445498223584,0.4231381971618598,0.30163112764013894,0.34986603480277784,0.012985735429149704,0.4097081588126163,0.347734117140489,0.16385760607464495,0.36186228881410204,0.2510467697127116,0.03923267629205067,0.05595310997243713,0.5602585106656596,0.09968186680662151,0.32618952954339614,0.010002000600276345,0.28082877764398706,0.38786915045691805,0.40551750201976555,0.5258789523895506,0.17989569073989728,0.28867513459481303,0.0886926819968096,0.43808962616021774,0.005943364118497088,0.29065358966065186,,0.6912465939067761,0.5718446958558475,0.4561308328323856,0.026983262076909872,0.48796955365940836,0.43682743192538265,0.7408403660996321,0.3988620176084763,0.35734043641085445,0.1770669545744902,0.3355467263975661,0.26182779051716515,0.5808435927558561,0.2639941805999269
4,0.6486987391057584,0.6681245926630552,0.5112646598304634,0.5701562141135239,,0.6512004410155539,0.6882533847205324,0.6947615657894279,0.6366411356211262,0.5641180930560312,0.5838130910737769,0.6717161773023163,0.6125387287226283,0.5483172323657222,0.855243782756201,0.17138436770561363,0.40935794275852366,0.5263830914421413,-0.04677666932980317,0.6048010082580149,0.11408135988656916,0.3090388819248852,0.31947646208872443,0.6578778158689833,0.32773419855340336,0.15414406880454398,0.3312875261046695,0.44070539384498497,0.3595843860164046,0.5900494873948773,0.4572539233545994,0.46618655201163034,0.678230691644924,0.3156103347411911,0.21950339594682394,0.22240836423708976,0.5362386060200558,2.2187826481677524e-13,0.4715028112410813,0.5034074226409879,0.5630268646609012,0.3868403664195168,0.2967871759665154,0.3708266221965277,0.20693161712136723,0.3893744937365557,0.49227062576586933,0.5687992879597994,0.4549935569289121,0.5651826203989623,0.4379317077829239,0.606875618829712,0.32405725858768614,0.21559848399236567,0.6401236004711919,0.397131341373971,0.2771847783860036,0.5553306848810161,0.4278859440384947,0.16634317421402844,0.3244791728512097,-0.05701485316426757,,0.431151524332541,0.6189290844912596,0.5006064988769519,0.3587071730294482,0.6822860971880905,0.7001973038290179,0.5825938665247989,0.2733451696352441,0.3494145818149482,0.5389210974845864,0.521568304111942,0.2653846761052399,0.3879726930719968,0.17566034526487154,0.41602514716839717,0.07056967961795882,0.7224792247748584,0.41816669879188806,0.5102094684394998,0.12398257267002344,-0.45032279036831646,-0.45263237991342664,0.7323326346381793,-0.17206180040315738,,0.4388738113702294,0.03106848829998998,0.0025168883520762086,0.3248097674444675,0.2964879768406524,0.4027247327642644,0.09950249773937994,0.5731817098356561,0.4402797925056959,0.5212158009032649,0.43086257468147465,0.4191159901582791,0.28694045960714104,0.1582210001274597,0.3052863629549109,0.2112920574336236,0.335435737322345,0.4241874945348659,0.30973997912095425,0.3930752447221309,0.045328018149949134,0.1968125449909973,0.37803293358835866,0.12882769457947166,0.3542078878292146,0.07327534821127689,0.4390618948650881,0.49039000128589244,0.3470204420403623,0.223434950376589,0.29575236356980494,0.17305887425662406,0.5795082275043526,0.6643231755255979,0.5903958396317138,0.45120507217055644,0.5189871613085096,0.4916862153015854,0.5827618093161163,0.2641480980224763,0.43431068798304134,0.32321586128996144,0.39746682840530567,0.46177221109066563,0.09883718871583805,0.2907328553281792
5,0.7159761459835849,0.723048855339938,0.5568316205692357,0.4343455554433392,0.6512004410155539,,0.7948132756081799,0.5498792072820965,0.5846944934354475,0.5815214394092536,0.6189403161239976,0.5850487649171087,0.6047914091125743,0.6277613267282074,0.4021154143580327,0.5876760850312822,0.3937811950717865,0.625459562241564,0.29783175103440085,0.41605049697734636,0.01991009382414737,0.27158122349917285,0.6699009952864968,0.6352371805320913,0.3969280878366627,0.1924872526762138,0.4374602728296615,0.3622653935986118,0.37883849754285664,0.5103929569341759,0.5434463192747965,0.5612899390380012,0.37034486024708824,0.5745301666776809,0.2605497073559462,0.4089510566835747,0.643069398956082,-0.015812038790013735,0.43087810603575427,0.45057876650880985,0.624406754329252,0.3138400377955553,0.21798296951620486,0.46972449969875923,0.14976600039660706,0.2484739334410052,0.45295820256831376,0.42741809599516817,0.4398961839593804,0.31253854861620955,0.45160703388531526,0.49819441319272484,0.37192445884860764,0.17848041649897428,0.5220268905932604,0.5214025313467756,0.38598958410344025,0.485307819745381,0.15508328036680652,0.33454079258504854,0.224304073255266,0.1264045630941856,0.5414516975808278,0.12014327501535207,0.5141764686872522,0.44114258510844795,0.28904710093507724,0.5498237339787253,0.3677761553778336,0.4639187857376356,0.34685043690635886,0.32279360534553475,0.30212082098515725,0.44446659552872636,0.29210112780173253,0.2807775156282839,0.2887819481447855,-0.26219143681077595,0.4260298217331814,0.5933047561248194,0.28984310098964694,0.0642208263639578,0.2800450434694864,-0.09554922457373992,-0.02648163808892371,0.10342139116663783,0.24829288193723437,0.4112910967950764,0.4666543445052169,0.3286029005566473,0.34920772395555444,0.30133575449205896,0.37165526990611175,0.13416314993709544,0.5815516960094347,0.19281481677409926,0.326933233293587,0.05861608656793482,0.41217563277344604,0.17382017317437057,0.2489514726156765,0.2616722511075298,0.008550717158807827,-0.09161557511950102,0.43016468824247267,0.21374298272464695,0.217927678597226,0.42877385670024976,0.23555120100021368,0.42858790849994455,0.4285672551313002,0.3307406255392292,0.3617182825668415,0.20413213037393962,0.2721720764504181,0.24725609374970306,0.251872073232045,0.4533266213637899,0.16692561487404073,0.3273686690170704,0.5313472203050381,0.4062078558004212,0.2696232120625958,0.5315259497144661,0.5792925379553551,0.5655492521686435,0.5859572415114672,0.1806068569133328,0.46349348767064336,0.5396259070745474,0.3863785102965578,0.4839462752954221,0.19802021809731232,0.23602730057999138
6,0.8413034500952338,0.7929733047378736,0.5101600103137945,0.46883770733174207,0.6882533847205324,0.7948132756081799,,0.686404465410695,0.7745005737437866,0.6170694244647673,,0.6837168199800161,0.6361748344380761,0.7503078010361512,0.3700563091236843,0.4461489566069452,0.20769475152344694,0.8000160525704864,0.4478948243077541,-0.1931668523215672,0.3761645069330455,0.30001774445951146,0.4657591844926583,0.38520584695292687,0.13716420700377774,0.6001488276375436,0.5853038118643391,0.5374958544542586,0.29920160444738786,0.7065082134586408,0.5976703104967831,0.6611626540899044,0.37425245210153874,0.5106544155947735,0.36874685573629296,0.6668464326140282,0.41146263862448096,-0.05305223958774926,0.722813145164139,0.7806662115569254,0.2725133069318563,0.6182520837140814,0.31158873335869297,0.04402707938671537,-0.08499126345158628,0.4810456929207075,0.7323338372367619,0.44351682983954827,0.5712464427954002,0.4545954688742631,0.31138124966269726,0.7940890553464851,0.5409580814437127,0.6147479901547619,0.2925820660990429,0.5105696852908997,0.1205711546674998,0.4058675828789313,0.5525383995393489,0.24849977213635915,0.5180633764589594,0.6389881451785594,0.3780540043342587,0.4070279811851748,0.8657836171611107,0.4173857611373254,0.47285198626500174,0.771164783240301,0.4670290544318032,0.6732364872667623,0.5086424524603473,0.6659770799287629,0.5615506477836324,0.7609948539511798,0.5834626040294316,0.1425912374990246,0.2837006272648917,0.1768618734605353,0.3413144228306895,0.7608039362384585,0.3474185227613168,-0.0627827039928039,0.20545887791889042,-0.3180978018179716,-0.01504062341664365,0.36135856724935617,0.39337160096859797,0.4629089664482306,0.1358366579327934,0.13857610305204557,0.5241009403015778,0.3425831721610726,0.14247933552427147,0.19352025048291105,0.6547868577800061,0.5663236282953105,0.5301815386886092,0.3573103451212429,0.4889743650422433,0.3804054416459279,0.1993102512951901,0.5895546432012766,0.4185026589584609,-0.026067968376696858,0.5023861186528953,0.2082025000244022,0.30764103016336863,0.3846403618709142,-0.049382716049169884,0.3954733729148005,0.505181485540304,0.5751484214202052,0.29763535506560024,0.2452129819453963,-0.46305857645540216,0.08140609456526603,0.2586483224458655,0.14103717730260576,0.14635176701128744,,0.8384837249221008,0.5206529470509804,0.7068117849689428,0.46389782522576944,0.7246270587061779,0.5828970976455408,0.5713064632573462,0.3980858502397656,0.5047066339022458,0.42330319137985917,0.5288243163017382,0.5922424090647459,0.5188907050312576,0.48726628519716203
7,0.664423810825211,0.6196351230352279,0.5630514545053371,0.516184997367146,0.6947615657894279,0.5498792072820965,0.686404465410695,,0.6930739723514074,0.5897449779603203,0.5826006632190018,0.6497842274593344,0.6147267696531318,0.744380884405987,0.37042481763430135,0.419543629785511,0.4958198773776044,0.589161969915084,0.4218865123548727,0.425474796374431,0.31095343802064285,0.4083573378982706,0.35317777823071383,0.449369986567566,0.4620288422506954,0.504264752544848,0.4636208144309164,0.5236411671540039,0.46772546837175294,0.623579326489514,0.5111822876123109,0.5193073068588137,0.6628199316296272,0.3655061938843143,0.3179059723805552,0.3959762869944976,0.5670408351372018,0.04480776668995296,0.5114120909158917,0.7393767719828882,0.5943077165168885,0.5296002215330563,0.40187064378750476,0.26993880897286926,0.18890412484930322,0.48368619837692806,0.4575360806580425,0.5082029104597503,0.4893293487332584,0.5112146627434702,0.4949158655122787,0.5898019605899824,0.38989496218739794,0.2821590843738776,0.6111205749769493,0.5042726836082054,0.28592867605743216,0.4574294592160034,0.462578127327063,0.24625089631144112,0.41293103040615603,0.051145262657581146,0.10078077459316882,0.42951035100597695,0.6361104986212491,0.4559015911098327,0.4328697347974807,0.6980236610064398,0.7423277777716996,0.537506775685861,0.4811002354969256,0.5002531424836251,0.29416722071991414,0.4479756976234734,0.5203732253812418,0.33807640747495155,0.24020183627038036,0.3648201615757677,0.3756501685796355,0.5442219097437047,0.42940244939178396,0.3829869392054113,0.07563537183919729,0.01375952687771159,0.34241158099306707,0.4221875012746589,0.25365399440124775,0.5275135758518131,0.3035175515875757,0.1844323727611622,0.4281213774138352,0.38121757232638054,0.3297706568986567,0.02116701366703198,0.23335920859548143,0.3894848491716396,0.3928079116764542,0.29983317338663124,0.5519073257371131,0.5276297388258232,0.37310085806383164,0.4238659545373359,0.24132483397177734,0.1414663760676394,0.32177207535955743,0.5423339121983384,0.5010221279356367,0.48969654371007776,-0.0903455269424645,0.37430685548163656,0.5247520461308454,0.5706464875985238,0.32952547522157377,0.33778583232022985,0.42222864183972303,0.3517518025303855,0.5466915490729307,0.3916502266059175,0.2798288382663038,0.337952501464992,0.5940436620915927,0.47281030519393147,0.4484542349495809,0.49025045781167403,0.5636271932054879,0.581384709307899,0.5757671342412156,0.1964605117407762,0.5525863365558952,0.3648580207000449,0.40126177867542373,0.5426588123829174,0.31448701568488435,0.16193216664209092
8,0.6373108070516618,0.7400050992484748,0.5007431940884565,0.49039636817821486,0.6366411356211262,0.5846944934354475,0.7745005737437866,0.6930739723514074,,0.5970282107252178,0.4582381645637791,0.6414255195044264,0.5574899045405297,0.7093812676531532,0.6748370320617256,0.22416157364673533,0.3907479823691667,0.5450648886865858,0.3806935855495451,0.34613514299204146,0.18145608209065786,0.3096956721453014,0.4431022024473548,0.5721340978301089,0.3112393490372475,0.41078332022249175,0.4281314612281597,0.30422054434387635,0.35302575473196013,0.6102058621272165,0.5425723751958135,0.5566854151557727,0.6391071646358955,0.6596064365673382,0.2701399918214778,0.4602758775711224,0.5982138570833133,0.04021153977917422,0.4185987191729787,0.571086180871813,0.5163725160077915,0.47102982344493666,0.32704330162967743,0.2292042034994239,0.19539970106419044,0.5162548036801237,0.24987304259333443,0.3246251061824759,0.3851438017193024,0.3838433300518278,0.5824389553359188,0.4620522508235657,0.5388091669770253,0.26635285091098176,0.49274592001580153,0.40962287760485294,0.3684515588419748,0.36562721237085616,0.35842210163985183,0.22335946166768106,0.25780976598908883,0.27549664945697283,0.2958230789301461,0.32236177427601315,0.4948632705526692,0.42914458739263456,0.40492003244018715,0.623256715112971,0.548469319973257,0.6041752389372925,0.35597122253881974,0.3110748851222821,0.49811469498189637,0.44779095159658805,0.43669778381073016,0.3322838767307073,0.2582620099397686,0.027599238938255596,0.500353650106798,0.395894511314907,0.48912391464466143,0.23456990230875968,0.25731824528550495,-0.03862819470492752,0.14846618142895876,0.44955203152824347,0.1268831221852124,,0.03555633744722985,0.3077389446509283,0.3428745633923546,0.42644744507880045,0.41102278909120094,-0.06621804553537589,0.15818299776027137,0.2219588378779507,0.5725722561309018,0.2588683423643768,0.16981668164884647,0.14272155987994858,0.12412372595226122,0.4265799403297865,0.24532329953919624,0.15414041780861765,0.3232496035618781,0.42546368962756653,0.3657920297049353,0.4429532083560124,0.2805150083643737,0.5232943205281332,0.4504992359641188,0.45948240819994923,0.42868042406468787,0.2469139141615049,0.37373677616172546,-0.07559925529702234,0.4977629841288444,0.3321190612418635,0.43986069569061276,0.332874901827565,0.5038815018947611,0.6355322748953853,0.3011910197026766,0.3852715577089469,0.428041698498916,0.4452300858065045,0.6531333343687478,0.16260136445714882,0.5104564842080151,0.42470248372358427,0.4347359550716086,0.30752001371940085,0.04110829462228255,0.3364048316527271
9,0.5948096198262427,0.6261851473242486,0.4623711488150369,0.3866771780402373,0.5641180930560312,0.5815214394092536,0.6170694244647673,0.5897449779603203,0.5970282107252178,,,0.5266758491566645,0.5771971424802306,,,0.475369723143262,0.4928818514237021,0.560842179035924,0.2378448126329537,0.10459052168977123,0.36075281005226145,0.21830192179103258,0.5974130861457055,0.4503870369198335,0.31473128897863817,0.6410518666420928,0.7549892230594565,0.4135104635037506,0.3652541467786946,0.5757810752433814,0.442250448086261,0.577425528358173,0.6304367841789115,0.5899903544288104,0.3539751794501925,0.5203173517650476,0.6978425586466259,0.2609904024400624,0.5885866130687603,0.6475517066938019,0.45794565498720474,0.4479774793932544,0.5441270058073229,0.3003069316535457,0.15177002964076172,0.5900100318131026,0.42749427377430255,0.21941272780335805,0.2809980143330212,0.5809561991131142,0.10995639044720532,0.5321017441207204,0.37751756232655914,0.520763379969599,0.5288176738053141,0.44580498928272994,0.18361805818942137,0.5743770885586953,0.34914313436172345,0.0812020823542188,0.12517804204735886,0.9099161577940112,0.010323331772909512,0.38568909323073797,0.7163406811233396,0.26100107185505844,0.372829155795143,0.5951915541244538,0.493001993638432,0.4805638017971156,0.5545441398688706,0.6381635081534318,0.310254825611244,0.4402943742586973,,0.21703114165507933,0.05489310971480183,0.35318037043704337,0.2911756673937725,0.6426250786012967,0.762821441573453,-0.08948126940413433,0.21126480158461075,-0.052971003684213196,0.36946435211598244,0.4793012932692159,,,0.21102399387400814,0.0011318171461320308,0.1821515418870084,0.4485983600406913,0.38258225166358845,0.2885396072638423,0.5944598243501658,0.09908705900701287,0.12139276650498139,0.3516646726479164,0.23917887905812382,0.467940964404056,0.23062246169356654,0.3129605338429332,0.5549318000856528,0.0049567661230073765,0.3991066822563086,0.4226627751086943,0.4360730373203224,0.36945005719884344,0.20986819544414173,0.6265899873979792,0.4525037709729996,0.3208616458981515,0.285870437640292,0.3290998743185211,0.1317422987544766,0.3436232471004463,0.5049442350290465,0.15629127161786965,0.2051848308480534,0.5310242697284078,0.0984196456384239,0.3507104909099545,0.4775500187090036,0.1836183016502161,0.6263545219577785,0.5479055647818557,0.8036099474553463,0.47759256099451736,0.6278018450715506,0.4973693917442003,0.3604744935013268,0.371441882777283,0.3900848735391291,0.2829303441576258
