,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
0,-0.9405862841407151,0.015464200014203868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,-1.2371360011363939,-1.066121518428531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,-1.2371360011363939,,-2.102993419528773,-1.390534259395337,-2.621482776159583,-1.7391595525001737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,0.015464200014203868,,,,-2.621482776159583,,0.05220504242919704,-0.20377464453232838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,-2.4897362022869918,,,,-2.621482776159583,,,,-1.6836289094334012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,0.407786209624824,,,,,-1.6097385711921484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,0.6835377069947709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,0.554277868116901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,0.554277868116901,1.5819034358948354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,0.6835377069947709,,1.5819034358948354,1.5036017965288706,1.6983536109873247,-0.1881743634824794,0.6092717958449417,1.6317091970984106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,-0.39222893073911297,,,,,,-0.5930297917142558,0.745698448751631,-0.6071762009724344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,1.2254853739700045,,,,,,,,,,,,,,1.726270088227336,,,1.898141505913242,-0.6071762009724344,1.6644521581011305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,1.2680644011648017,,,,,,,,,1.3198330465224724,-0.35914693079386356,,0.5948372525778611,0.7559090998942956,0.6355361292700982,1.2211315077054583,0.6092717958449417,,,0.745698448751631,,,1.374203420909582,1.2021997054873594,1.15730276997573,0.350260668716084,0.9111602665574656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,1.2211315077054583,1.726270088227336,,,,,,,1.2021997054873594,0.059860488102193056,,,1.9007075518329637,1.578966839162906,0.920954201062874,1.4037639971461706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,1.2254853739700045,,,,,,,,,1.3377941137883234,,,,,,,,,1.239651410318718,1.6644521581011305,,,,,,,,1.7693923233018998,,1.134338344851761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,-0.1881743634824794,,,,,,,,,,,,,,0.920954201062874,,,2.44019715040948,1.3763066487775732,0.9228788173718577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,-0.39222893073911297,,,,,,,,,,,1.2021997054873594,,0.350260668716084,0.9111602665574656,,-0.364746139137936,1.7693923233018998,,,,,,1.6137990965834688,0.556983586338901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,0.3433091739509321,,0.554277868116901,0.5948372525778611,,,,,,,1.898141505913242,,1.6644521581011305,,1.2021997054873594,,,0.9111602665574656,,,0.920954201062874,,,,,,,,1.781822476143238,1.1212527232257081,-0.68054674171918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,1.3198330465224724,,1.3377941137883234,,,,,,,,,,,,,,,,,0.9310625130626253,0.07251607882384811,,,,,,,1.7753851814552466,,,,2.506808455476368,0.48848149047436634,-0.2366792282752551,0.7314831107567435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,0.3433091739509321,,0.554277868116901,,,,,,,,,-0.6071762009724344,,,,,,,,0.9310625130626253,1.7693923233018998,,,,,,,,,,,,,-0.2366792282752551,,1.2827234846036761,1.6968474449355415,0.24529482579560027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28052394698455296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.5256217470198107,,,,,,,1.1902749673856827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021404731419199442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,-1.0203543718842292,,,,,,,-0.7558729215402461,,,,,,,,,,,,,,,,,,,,-2.6124014737851233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,-0.9191128014795222,0.05220504242919704,,,,,,,,,,-1.6247247889198466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5796017188100252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2831581869623447,,,,,,,-1.2264873134034364,,,,,,,,,,,,,,,,,-0.1261648405699468,-0.6515418322912412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
