,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,-0.6832931633156051,-0.5965059900457174,-0.6313321996582734,,-0.41640245600729353,-1.1179132390533257,-1.2817595536369009,,,,-1.4123046484871582,,
1,,-2.31487204898869,-0.5965059900457174,-0.6313321996582734,,,-0.9679234213594303,-0.3850081633501014,,,,-1.4123046484871582,,
2,,-0.6832931633156051,-0.5965059900457174,,,-0.13427809536336266,,-0.8875555106594645,,,,-1.4123046484871582,-0.43587540082034576,
3,-0.8094527753134236,,-1.6901971090867567,,-1.1735950693492498,-0.41640245600729353,,-0.3850081633501014,,0.6252527799396062,,,-0.43587540082034576,
4,,,-0.5965059900457174,,-1.1735950693492498,-3.237646062451545,,-0.8875555106594645,-0.1549378510036309,,,-1.9059360417238929,-1.4132049106560076,
5,,,-2.783888228133752,,-1.1735950693492498,-1.5448998985873665,,-1.1101841618848802,,,,-1.9059360417238929,0.541454109017407,
6,2.04517562036433,,1.0440306885208055,0.6394120765606244,,,2.1818627502192105,1.9123935830758805,1.1505586044336584,,,1.055852317726809,,1.676121590551986
7,1.0936328218031321,1.274601499489064,1.5908762480343763,,1.084313396816853,0.994219347208901,1.581903479441675,1.2025817749108076,0.5910601235324203,,,,,0.5746109908208945
8,,1.6009172766206474,1.0440306885208055,1.5924702837227,,2.12271678978502,2.1818627502192105,0.847675870833279,,,,2.043115104210376,1.5187836188593409,
9,,0.2956541680842015,0.4971851289963148,1.274784214667976,,,0.8319543909721979,1.6251812258893537,,,,1.055852317726809,,
10,,-0.03066160904940436,1.0440306885208055,1.274784214667976,1.6487905133589018,,0.08200530250076762,0.6200865312684243,,0.7792006902621468,,2.043115104210376,,
11,1.0936328218031321,0.2956541680842015,1.0440306885208055,0.6394120765606244,,0.4299706259247956,0.3819849378895352,1.1226338785723786,0.9640591107962448,1.0870965109052455,,1.055852317726809,,
12,0.6858287652806585,-0.03066160904940436,-0.5965059900457174,1.5924702837227,,,0.681964573277326,1.1226338785723786,0.5910601235324203,,,,0.541454109017407,
13,1.161600164560284,0.6219699452178074,1.0440306885208055,,,1.5584680684969605,,1.6251812258893537,1.3370580980710722,1.7028881522013557,,2.043115104210376,1.5187836188593409,
14,2.1811103058786334,,1.0440306885208055,,1.6487905133589018,0.994219347208901,,1.6251812258893537,1.3370580980710722,1.8568360625229048,,,1.5187836188593409,
15,0.549894079772194,,1.0440306885208055,,1.084313396816853,-0.41640245600729353,,0.6200865312684243,0.5910601235324203,1.0870965109052455,,1.055852317726809,0.541454109017407,
16,0.2780247087552652,,-0.5965059900457174,,-0.04464083626724467,-0.6985268166513233,,0.6200865312684243,1.3370580980710722,,,1.055852317726809,0.541454109017407,
17,1.0936328218031321,,1.0440306885208055,,0.70799531912041,0.2889084456027808,,0.4092660045246502,0.9640591107962448,,,1.055852317726809,1.5187836188593409,
18,1.9092409348597585,,-1.6901971090867567,,1.836949552199276,0.2889084456027808,,1.928716170930174,0.5582102339705172,,0.7627945558931811,,,
19,1.0936328218031321,,-0.049660430525197544,,1.084313396816853,0.2889084456027808,,1.928716170930174,0.7711127489985276,,0.026922160796116576,,,
20,,-0.35697738618199903,-0.049660430525197544,-0.31364613060354884,,,-0.9679234213594303,-0.5719477454788389,,,,0.06858953124324178,,
21,,,-0.049660430525197544,0.004039938451175548,,,-0.5179539682767674,-0.9268536495583706,,,,-1.4123046484871582,0.541454109017407,
22,,-2.9675036032518576,-1.1433515495672297,0.004039938451175548,-0.42095891396149043,,-2.4678215982993614,-0.3850081633501014,,-1.9918616955554793,,-0.918673255242345,,
23,-0.5375834042964946,-1.9885562718469951,-0.5965059900457174,,,,-0.8179336036655348,-0.3850081633501014,,-1.8379137852339298,,-0.918673255242345,,
24,-0.5375834042964946,-1.3359247175838282,-0.5965059900457174,0.004039938451175548,,,,-0.3850081633501014,,0.6252527799396062,,-0.918673255242345,-0.43587540082034576,
25,-0.26571403327956583,,0.4971851289963148,,,,,0.11753918395846032,,-0.4523825923231343,,0.06858953124324178,0.541454109017407,
26,-0.26571403327956583,,0.4971851289963148,,-0.42095891396149043,-0.13427809536336266,,-0.3850081633501014,,-0.1444867716764671,,,0.541454109017407,
27,-1.6250608883661568,,0.4971851289963148,,-0.23279987511462913,,,-0.3850081633501014,,-0.4523825923231343,,-1.4123046484871582,-0.43587540082034576,
28,-1.0813221463313258,,,,-1.9262312247337658,-0.5574646363293084,,-1.1101841618848802,-3.1389297491468353,,,-0.918673255242345,0.541454109017407,
29,-0.26571403327956583,,-0.5965059900457174,,-0.42095891396149043,-0.5574646363293084,,0.4092660045246502,,,-1.8127588269431607,,,
30,-0.26571403327956583,-0.35697738618199903,-0.049660430525197544,-1.2667043377698197,-0.42095891396149043,,,-0.3850081633501014,,,,-0.918673255242345,,
31,0.549894079772194,0.6219699452178074,-0.5965059900457174,0.004039938451175548,,,,-0.3850081633501014,-2.0199327873423587,-0.2984346819996025,,-0.918673255242345,0.541454109017407,
32,0.2780247087552652,,0.4971851289963148,-0.6313321996582734,,,,0.4927699667567519,-0.5279368382720565,,,0.06858953124324178,,0.5746109908208945
33,0.00615533773833628,-0.03066160904940436,-0.049660430525197544,,-0.42095891396149043,0.4299706259247956,0.08200530250076762,-0.5719477454788389,-0.7144363319054692,,,,,-0.8940698088222825
34,,0.6219699452178074,-0.049660430525197544,0.004039938451175548,,0.994219347208901,0.3819849378895352,0.13786406267822163,-0.34143734463764364,,,0.06858953124324178,,
35,,-0.35697738618199903,1.0440306885208055,-0.31364613060354884,,0.1478462652807659,-0.5179539682767674,-0.21704184140030855,,,,-0.918673255242345,0.541454109017407,
36,,-0.6832931633156051,0.4971851289963148,0.004039938451175548,,,-0.5179539682767674,0.6200865312684243,,,,0.06858953124324178,,
37,,-0.6832931633156051,-0.049660430525197544,0.004039938451175548,-0.04464083626724467,,-0.8179336036655348,0.11753918395846032,,-0.7602784129692068,,0.06858953124324178,,
38,-0.26571403327956583,-1.3359247175838282,0.4971851289963148,0.32172600750589997,,,-0.5179539682767674,0.11753918395846032,-0.900935825539882,-0.7602784129692068,,0.06858953124324178,,
39,0.00615533773833628,-0.03066160904940436,0.4971851289963148,0.9570981456132515,,,,0.11753918395846032,-0.7144363319054692,0.3173569592925425,,0.06858953124324178,-0.43587540082034576,
40,-0.1297793477707121,-0.03066160904940436,0.4971851289963148,,,0.1478462652807659,,0.6200865312684243,0.21806113626459475,0.9331486005836963,,-0.918673255242345,-0.43587540082034576,
41,0.2780247087552652,,0.4971851289963148,,1.084313396816853,0.1478462652807659,,0.6200865312684243,0.21806113626459475,0.7792006902621468,,,0.541454109017407,
42,-0.5375834042964946,,-0.049660430525197544,,-0.04464083626724467,-1.2627755379433367,,0.11753918395846032,-0.900935825539882,0.3173569592925425,,0.06858953124324178,-0.43587540082034576,
43,-1.0813221463313258,,-0.049660430525197544,,0.14351820257940742,-1.2627755379433367,,-0.3850081633501014,-0.5279368382720565,,,-0.918673255242345,-0.43587540082034576,
44,0.00615533773833628,,-0.5965059900457174,,-0.42095891396149043,-0.5574646363293084,,0.4092660045246502,-0.5279368382720565,,,-0.918673255242345,-0.43587540082034576,
45,-0.1297793477707121,,-0.049660430525197544,,-0.42095891396149043,-0.5574646363293084,,0.4092660045246502,-0.29682307197071195,,-1.8127588269431607,,,
46,-0.5375834042964946,,-0.049660430525197544,,-0.7972769916548993,-1.5448998985873665,,-1.1101841618848802,0.13043662823723387,,-1.0768864318451297,,,
47,0.00615533773833628,,,,0.5198362802727117,-0.41640245600729353,,0.11753918395846032,-2.0199327873423587,,,,0.541454109017407,
48,-0.26571403327956583,,-0.5965059900457174,,0.3316772414260596,-1.5448998985873665,,-0.3850081633501014,-1.6469338000775335,,,,-0.43587540082034576,
49,-0.5375834042964946,,1.0440306885208055,,0.70799531912041,,,0.4092660045246502,0.5910601235324203,,,,-0.43587540082034576,
50,0.549894079772194,,0.4971851289963148,,1.084313396816853,,,0.4092660045246502,0.5582102339705172,,-0.3410140367506755,,,
51,2.1811103058786334,,1.5908762480343763,1.9101563527774243,,,2.1818627502192105,1.9123935830758805,1.89655657897331,,,2.043115104210376,,2.043291790460973
52,,2.5798646080153986,2.1377218075578743,1.9101563527774243,,1.5584680684969605,2.1818627502192105,2.267299487153409,1.3370580980710722,,,2.043115104210376,,
53,,1.6009172766206474,2.1377218075578743,1.9101563527774243,,2.263778970107035,2.1818627502192105,1.2025817749108076,,,,,1.5187836188593409,
54,,0.2956541680842015,1.5908762480343763,0.9570981456132515,1.836949552199276,,0.681964573277326,0.6200865312684243,,0.6252527799396062,,1.055852317726809,,
55,1.3655021928220077,0.9482857223473689,,1.9101563527774243,,0.7120949865688254,1.2819238440577907,1.6251812258893537,0.5910601235324203,,,2.043115104210376,,
56,1.9092409348597585,0.9482857223473689,1.0440306885208055,0.9570981456132515,,,1.581903479441675,1.6251812258893537,0.9640591107962448,1.3949923315582566,,2.043115104210376,0.541454109017407,
57,2.1811103058786334,0.9482857223473689,2.1377218075578743,,,1.2763437078529305,,2.6302759205032724,1.3370580980710722,2.4726277038190148,,2.043115104210376,1.5187836188593409,
58,2.04517562036433,,1.5908762480343763,,1.836949552199276,1.8405924291409903,,2.6302759205032724,1.710057085335897,2.4726277038190148,,,2.4961131286908222,
59,1.9092409348597585,,2.1377218075578743,,1.836949552199276,0.7120949865688254,,2.127728573196313,1.710057085335897,,,2.043115104210376,1.5187836188593409,
60,0.821763450793989,,,,1.6487905133589018,-0.13427809536336266,,1.1226338785723786,2.083056072600722,,,2.043115104210376,0.541454109017407,
61,1.9092409348597585,,1.0440306885208055,,1.084313396816853,0.2889084456027808,,1.928716170930174,1.710057085335897,,,2.043115104210376,0.541454109017407,
62,2.4529796768975087,,2.1377218075578743,,2.213267629890488,1.5584680684969605,,1.928716170930174,1.413243539912747,,1.4986669509796118,,,
63,0.9576981362985605,,1.0440306885208055,,0.3316772414260596,0.2889084456027808,,0.4092660045246502,2.052464990519115,,1.4986669509796118,,,
64,,,-0.049660430525197544,-0.9490182687129977,,0.1478462652807659,-0.5179539682767674,-0.5719477454788389,-0.1549378510036309,,,,,
65,-1.0813221463313258,-0.6832931633156051,-0.049660430525197544,-2.219762544933993,,,-0.21797433288808973,-0.3850081633501014,,-0.6063305026456749,,-0.918673255242345,,
66,,-1.6622404947154117,0.4971851289963148,,,-0.13427809536336266,,-1.390102857972433,,,,-0.918673255242345,-1.4132049106560076,
67,0.14209002324680073,,-1.6901971090867567,,-1.1735950693492498,,,-1.8926502052793923,,0.47130486961607443,,0.06858953124324178,-1.4132049106560076,
68,-1.0813221463313258,,-1.1433515495672297,,-1.9262312247337658,-2.109148619875426,,,,,,-1.4123046484871582,0.541454109017407,
69,,,-1.1433515495672297,,-1.1735950693492498,-1.5448998985873665,,-1.1101841618848802,-2.00688968385017,,-1.4448226293951119,,,
70,,-0.03066160904940436,,-1.584390406824544,-0.04464083626724467,,-0.5179539682767674,-0.8875555106594645,,-1.9918616955554793,,-1.4123046484871582,,
71,0.14209002324680073,0.2956541680842015,-0.049660430525197544,-0.6313321996582734,,,0.08200530250076762,-0.3850081633501014,,,,-0.918673255242345,,
72,0.00615533773833628,-0.03066160904940436,-0.049660430525197544,0.004039938451175548,,,-0.5179539682767674,-0.3850081633501014,-1.6469338000775335,,,-0.918673255242345,-1.4132049106560076,
73,0.4139593942637296,0.3772331123681087,-2.237042668610255,,,-0.13427809536336266,,0.11753918395846032,,,,-0.918673255242345,-0.43587540082034576,
74,-0.5375834042964946,,-2.237042668610255,,,-0.5574646363293084,,-1.1101841618848802,,,,-1.9059360417238929,-0.43587540082034576,
75,0.549894079772194,,-0.5965059900457174,,-0.42095891396149043,-0.5574646363293084,,-1.1101841618848802,,,-0.7089502342980477,,,
76,-0.5375834042964946,,-1.1433515495672297,,-1.5499131470425542,-0.5574646363293084,,0.4092660045246502,-0.5102394925230598,,,,,
77,,-1.009608940449211,-1.1433515495672297,0.004039938451175548,,-0.6985268166513233,-0.5179539682767674,,,,,-1.9059360417238929,,
78,,0.2956541680842015,-0.5965059900457174,0.32172600750589997,,0.1478462652807659,-0.5179539682767674,-0.5719477454788389,,,,-0.918673255242345,,
79,-0.26571403327956583,-0.35697738618199903,-0.5965059900457174,0.6394120765606244,,,,-0.8875555106594645,,-1.068174233615279,,-0.918673255242345,,
80,0.549894079772194,,-0.5965059900457174,-0.6313321996582734,,,0.3819849378895352,0.4927699667567519,1.1505586044336584,,,0.06858953124324178,,0.20744079090984202
81,,0.9482857223473689,1.0440306885208055,-0.31364613060354884,,,0.3819849378895352,0.13786406267822163,0.9640591107962448,,,0.06858953124324178,,
82,,0.9482857223473689,-0.049660430525197544,0.004039938451175548,,0.7120949865688254,0.08200530250076762,-0.9268536495583706,,,,-0.918673255242345,-0.43587540082034576,
83,,-0.35697738618199903,-0.049660430525197544,-0.9490182687129977,-0.04464083626724467,,-1.1179132390533257,-0.3850081633501014,,-0.6063305026456749,,-0.918673255242345,,
84,-0.19774669052504162,-0.03066160904940436,1.0440306885208055,,,,,-0.3850081633501014,,0.1634090489700019,,-0.918673255242345,,
85,-0.26571403327956583,-0.03066160904940436,-0.049660430525197544,-0.31364613060354884,,,,-0.3850081633501014,-0.34143734463764364,-0.4523825923231343,,-0.918673255242345,-0.43587540082034576,
86,-0.19774669052504162,0.9482857223473689,-0.049660430525197544,,,0.1478462652807659,,0.11753918395846032,0.5910601235324203,0.47130486961607443,,-0.918673255242345,0.541454109017407,
87,0.821763450793989,,0.4971851289963148,,1.4606314745080646,0.4299706259247956,,-0.3850081633501014,0.5910601235324203,-0.6063305026456749,,,0.541454109017407,
88,0.00615533773833628,,-1.1433515495672297,,-0.04464083626724467,,,-1.1101841618848802,-1.2739348128127088,,,-0.918673255242345,-0.43587540082034576,
89,0.00615533773833628,,-1.6901971090867567,,-0.7972769916548993,-0.5574646363293084,,0.4092660045246502,-0.29682307197071195,,-0.3410140367506755,,,
90,-0.26571403327956583,,-0.5965059900457174,,0.3316772414260596,-1.5448998985873665,,0.4092660045246502,0.13043662823723387,,-0.7089502342980477,,,
91,1.3655021928220077,,,-1.584390406824544,,,1.581903479441675,0.847675870833279,0.5910601235324203,,,,,0.5746109908208945
92,,0.9482857223473689,-0.5965059900457174,0.9570981456132515,,0.4299706259247956,0.9819442086641401,0.4927699667567519,1.1505586044336584,,,1.055852317726809,,
93,,0.9482857223473689,-0.049660430525197544,0.6394120765606244,,,0.9819442086641401,0.4927699667567519,,,,1.055852317726809,0.541454109017407,
94,,-0.35697738618199903,-1.6901971090867567,0.6394120765606244,0.3316772414260596,,-0.21797433288808973,-0.3850081633501014,,-0.1444867716764671,,-0.918673255242345,,
95,0.6858287652806585,-0.03066160904940436,-0.5965059900457174,0.6394120765606244,,-0.13427809536336266,-0.06798451519410442,0.6200865312684243,-0.1549378510036309,0.1634090489700019,,1.055852317726809,,
96,0.00615533773833628,-0.35697738618199903,-0.049660430525197544,0.9570981456132515,,,0.2319951201946631,0.11753918395846032,0.21806113626459475,-1.22212214393782,,,0.541454109017407,
97,0.3459920515094974,,-0.5965059900457174,,,0.4299706259247956,,0.6200865312684243,0.21806113626459475,,,1.055852317726809,-0.43587540082034576,
98,0.9576981362985605,,-0.049660430525197544,,1.2724724356572275,0.7120949865688254,,1.1226338785723786,-0.5279368382720565,1.0870965109052455,,,0.541454109017407,
99,0.14209002324680073,,-1.1433515495672297,,0.70799531912041,,,0.11753918395846032,-2.3929317746171854,,,1.055852317726809,0.541454109017407,
100,-0.6735180898049591,,-1.1433515495672297,,-0.23279987511462913,,,0.11753918395846032,-0.1549378510036309,,,0.06858953124324178,-1.4132049106560076,
101,0.00615533773833628,,0.4971851289963148,,-0.04464083626724467,-0.5574646363293084,,0.4092660045246502,0.21806113626459475,,,0.06858953124324178,-0.43587540082034576,
102,0.821763450793989,,0.4971851289963148,,1.084313396816853,0.2889084456027808,,0.4092660045246502,-0.29682307197071195,,0.39485835834319866,,,
103,-0.5375834042964946,,-0.5965059900457174,,,,-1.4178928744459998,-0.5719477454788389,,,,-0.918673255242345,,-0.52689960891123
104,,-0.6832931633156051,,0.004039938451175548,,-0.13427809536336266,-1.4178928744459998,-1.2817595536369009,,,,-0.918673255242345,,
105,,-0.03066160904940436,-0.5965059900457174,,,-0.980651177295353,-1.7178725098298842,-1.2817595536369009,,,,-0.918673255242345,,
106,-1.3531915173472813,-1.9885562718469951,-0.5965059900457174,-0.6313321996582734,,,,-1.390102857972433,,-0.2984346819996025,,-0.918673255242345,,
107,,-1.009608940449211,-1.1433515495672297,-0.31364613060354884,,,,-2.395197552586352,,-0.4523825923231343,,-0.918673255242345,,
108,,-1.9885562718469951,-0.049660430525197544,,,-0.6985268166513233,,-0.8875555106594645,,-0.7602784129692068,,0.06858953124324178,,
109,-1.6250608883661568,,-0.049660430525197544,,-1.5499131470425542,-0.980651177295353,,-1.390102857972433,,-0.4523825923231343,,,-1.4132049106560076,
110,-0.9453874608228613,,-0.049660430525197544,,-2.3025493024354393,-1.5448998985873665,,-1.1101841618848802,,,-0.7089502342980477,,,
111,0.821763450793989,,-2.783888228133752,-1.584390406824544,,,-0.5179539682767674,-0.21704184140030855,-0.34143734463764364,,,1.055852317726809,,-0.15972940900100385
112,-1.0133548035770934,-0.6832931633156051,-1.6901971090867567,,,0.1478462652807659,-0.5179539682767674,-1.2817595536369009,-1.6469338000775335,,,,,-0.8940698088222825
113,,0.2956541680842015,-0.049660430525197544,0.6394120765606244,,0.4299706259247956,-0.21797433288808973,-0.21704184140030855,-0.5279368382720565,,,1.055852317726809,,
114,,-0.03066160904940436,0.4971851289963148,0.6394120765606244,,0.7120949865688254,-0.8179336036655348,-0.5719477454788389,,,,1.055852317726809,0.541454109017407,
115,,-1.3359247175838282,-0.5965059900457174,0.32172600750589997,,,-1.1179132390533257,-0.8875555106594645,,,,0.06858953124324178,,
116,,-1.6622404947154117,-1.6901971090867567,0.004039938451175548,-0.42095891396149043,,,-0.8875555106594645,,-1.22212214393782,,-0.918673255242345,,
117,-0.6735180898049591,-1.3359247175838282,-0.049660430525197544,0.32172600750589997,,,,0.11753918395846032,-0.1549378510036309,0.6252527799396062,,1.055852317726809,,
118,-1.4891262028615853,-1.3359247175838282,-0.5965059900457174,0.004039938451175548,,,,-1.390102857972433,-2.3929317746171854,0.6252527799396062,,0.06858953124324178,,
119,-0.26571403327956583,-0.35697738618199903,-0.5965059900457174,,,-0.6985268166513233,,0.11753918395846032,-0.7144363319054692,,,0.06858953124324178,0.541454109017407,
120,-0.5375834042964946,,-0.049660430525197544,,0.5198362802727117,-0.6985268166513233,,-0.3850081633501014,-1.6469338000775335,0.3173569592925425,,,0.541454109017407,
121,-1.0813221463313258,,-0.5965059900457174,,-0.42095891396149043,,,-0.3850081633501014,-1.2739348128127088,-0.4523825923231343,,0.06858953124324178,0.541454109017407,
122,-1.6250608883661568,,-1.6901971090867567,,-1.1735950693492498,-1.8270242592313963,,-2.395197552586352,-0.7144363319054692,,,0.06858953124324178,-0.43587540082034576,
123,-1.3531915173472813,,-0.049660430525197544,,-0.7972769916548993,-0.5574646363293084,,-1.1101841618848802,-0.900935825539882,,,0.06858953124324178,-1.4132049106560076,
124,-0.26571403327956583,,0.4971851289963148,,-0.42095891396149043,-0.5574646363293084,,0.4092660045246502,-0.29682307197071195,,0.026922160796116576,,,
125,-0.8094527753134236,,-0.5965059900457174,,-2.3025493024354393,,,-1.1101841618848802,0.13043662823723387,,-0.7089502342980477,,,
126,1.4334695355791598,,-1.1433515495672297,-0.6313321996582734,,,2.1818627502192105,2.267299487153409,1.3370580980710722,,,2.043115104210376,,1.3089513906429993
